https://github.com/abel533/MyBatis-Spring-Boot,e099ad1ca82b287652da033d58ac52c1bb3c2cd3
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4
https://github.com/addthis/stream-lib,6e0edb5f6ab37e3f4b5f9fa7344d56d7d0f16931
https://github.com/alibaba/arthas,5a775f99325b9e4daa3bfed4a91f2af3f7bb1442
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c
https://github.com/alibaba/jstorm,5d6cde22dbca7df3d6e6830bf94f98a6639ab559
https://github.com/alibaba/otter,dce24714ee61246b60574c81ec7dd8d27e56c52d
https://github.com/alibaba/Sentinel,9e268680860567adb397484dff576737da837ee1
https://github.com/alipay/sofa-boot,ce6e59861043506a40c3699a7209248761ec4b7c
https://github.com/alipay/sofa-jarslink,1b63e23c90e29a045ce7355a1e296073615231f9
https://github.com/Alluxio/alluxio,92a48d08e25b0ffc5c5642f498ebf57f961c35ec
https://github.com/Angel-ML/angel,529fbcb4bf3e4ed06fd1b82861e1bbb8edb659b5
https://github.com/apache/ambari,d4b97b0831fc59cd95cada70277628520a904d4d
https://github.com/Apache/Ant,2a359a6d3d13c572b4bac8e8c2fc21ad5001e32c
https://github.com/Apache/ant-Ivy,b3f7c8596957c87934f7d90e5e5cb94877df7d1a
https://github.com/apache/camel,a3346e1ddc891486d1a2bb27f5873edf9f0525dc
https://github.com/Apache/Cassandra,a9138c5e9cfabd4059848c7e611520ca2239edd2
https://github.com/apache/commons-exec,2da60ab3eefaaa2f8a434ded1eebe1ce17efd34a
https://github.com/Apache/Derby,56e7418b9921c5439457462d1c19a531f002e48d
https://github.com/apache/flink,3ef68bc5442f0476e91a062506e50cfb8225cb6b
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea
https://github.com/apache/hbase,801fc05e9c082ab12c7c1207087d3667ab162d1a
https://github.com/Apache/Hive,f0434c5b5c591c7c1af0840c4dd3b08e53614869
https://github.com/apache/httpcore,7834aa5236f7fed2bf164b0a314fd93c909a50de
https://github.com/apache/ignite,ba861837ff6cde13066d904742edb52bd9d641f0
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7
https://github.com/apache/jackrabbit-oak,11985b3fbbd4f7f39dfaf368b01b5e0c67a32f0d
https://github.com/Apache/Karaf,98dc648031c79b002e5eae05e61ea7cbfd0a029e
